id,family_id,class_code,source_kind,owner_stage,destination,status,package_status,possible_reference_ids,evidence,evidence_level,legacy-vector-symbols,transformer-vector-shapes,guy-vector-shapes,declarative-vector-packages,raster-template,raster-hough-generalizado,structural-raster-graph,structural-vector-graph,document-local-legend,learned-e11
cemig-eo-r3-s32-v026,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v027,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v028,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v029,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v030,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v031,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v032,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v033,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v034,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v035,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v036,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v037,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v038,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v039,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v040,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v041,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v042,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v043,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v044,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v045,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v046,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v047,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v048,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v049,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v050,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v051,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s33-v001,family-f02-33,RASCUNHO_DESENHO_ELIPSE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v002,family-f02-33,RASCUNHO_DESENHO_RETIRAR_OBJETO_X,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v003,family-f02-33,RASCUNHO_DESENHO_ATERRAMENTO_CERCAS,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v004,family-f02-33,RASCUNHO_DESENHO_ARVORE,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v005,family-f02-33,RASCUNHO_DESENHO_PORTEIRA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v006,family-f02-33,RASCUNHO_DESENHO_CASA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v007,family-f02-33,RASCUNHO_DESENHO_CURRAL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v008,family-f02-33,RASCUNHO_DESENHO_BASE_CONCRETO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v009,family-f02-33,RASCUNHO_DESENHO_BASE_PROFUNDIDADE_AUMENTADA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v010,family-f02-33,RASCUNHO_EXISTENTE_POSTE_CIRCULAR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v011,family-f02-33,RASCUNHO_EXISTENTE_POSTE_MADEIRA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v012,family-f02-33,RASCUNHO_EXISTENTE_POSTE_DT,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v013,family-f02-33,RASCUNHO_EXISTENTE_POSTE_FORA_PADRAO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v014,family-f02-33,RASCUNHO_EXISTENTE_POSTE_COMPOSITO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v015,family-f02-33,RASCUNHO_EXISTENTE_POSTE_IP,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v016,family-f02-33,RASCUNHO_EXISTENTE_TRANSFORMADOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v017,family-f02-33,RASCUNHO_EXISTENTE_TRANSFORMADOR_CHAVE_RECUADA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v018,family-f02-33,RASCUNHO_DESENHO_ESFERA_SINALIZACAO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v019,family-f02-33,RASCUNHO_DESENHO_PONTO_ONIBUS,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v020,family-f02-33,RASCUNHO_DESENHO_OBSTACULO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v021,family-f02-33,RASCUNHO_RETIRAR_POSTE_CIRCULAR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v022,family-f02-33,RASCUNHO_RETIRAR_POSTE_MADEIRA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v023,family-f02-33,RASCUNHO_RETIRAR_POSTE_DT,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v024,family-f02-33,RASCUNHO_RETIRAR_POSTE_FORA_PADRAO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v025,family-f02-33,RASCUNHO_RETIRAR_POSTE_COMPOSITO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v026,family-f02-33,RASCUNHO_RETIRAR_POSTE_IP,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v027,family-f02-33,RASCUNHO_RETIRAR_TRANSFORMADOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v028,family-f02-33,RASCUNHO_RETIRAR_TRANSFORMADOR_CHAVE_RECUADA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v029,family-f02-33,RASCUNHO_EXISTENTE_EI_CHAVE_FUSIVEL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v030,family-f02-33,RASCUNHO_EXISTENTE_EI_CHAVE_FACA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v031,family-f02-33,RASCUNHO_EXISTENTE_EI_RELIGADOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v032,family-f02-33,RASCUNHO_EXISTENTE_EI_SECCIONALIZADOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v033,family-f02-33,RASCUNHO_EXISTENTE_EI_DISJUNTOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v034,family-f02-33,RASCUNHO_EXISTENTE_EI_CHAVE_GAS,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v035,family-f02-33,RASCUNHO_EXISTENTE_EI_CHAVE_OLEO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v036,family-f02-33,RASCUNHO_EXISTENTE_EI_CHAVE_VACUO,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v037,family-f02-33,RASCUNHO_EXISTENTE_EI_GRAMPO_LINHA_VIVA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v038,family-f02-33,RASCUNHO_RETIRAR_EI_CHAVE_FUSIVEL,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v039,family-f02-33,RASCUNHO_RETIRAR_EI_CHAVE_FACA,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v040,family-f02-33,RASCUNHO_RETIRAR_EI_RELIGADOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
cemig-eo-r3-s33-v041,family-f02-33,RASCUNHO_RETIRAR_EI_SECCIONALIZADOR,DES,E07,informative_only,informativo,pending,,destino sem ativo; pacote pending não significa reconhecimento,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,informativo_nao_ativo,fora_do_dominio
